order_id,order_date,city,category,product,quantity,unit_price,total_amount,customer_id
564,2025-12-20,LA,Electronics,Headphones,5,39.39,196.95,407
2179,2024-01-24,CHI,Electronics,Laptop,3,826.81,2480.43,207
233,2025-12-08,LA,Home,Cookware Set,1,86.57,86.57,50
1968,2024-03-16,SF,Grocery,Olive Oil,1,19.53,19.53,432
1214,2025-04-19,CHI,Home,Cookware Set,4,85.4,341.6,30
1141,2025-12-09,SF,Clothing,Jeans,2,49.49,98.98,257
1489,2025-03-31,CHI,Clothing,Jeans,2,62.29,124.58,152
1117,2025-12-22,LA,Grocery,Snack Box,5,9.01,45.05,171
1956,2024-04-02,LA,Electronics,Laptop,3,863.43,2590.29,48
1950,2025-12-16,CHI,Clothing,Jeans,1,49.13,49.13,87
29,2025-03-29,NY,Home,Lamp,4,27.75,111.0,26
2778,2025-11-09,SF,Electronics,Phone Case,1,16.72,16.72,356
2974,2025-02-28,SF,Clothing,Jeans,1,49.23,49.23,427
2461,2024-12-28,NY,Grocery,Olive Oil,3,24.63,73.89,337
926,2024-11-17,LA,Toys,Board Game,1,25.96,25.96,434
1285,2024-10-16,LA,Electronics,Laptop,1,767.29,767.29,162
75,2025-11-25,NY,Grocery,Coffee Beans,1,16.1,16.1,487
602,2025-10-07,SF,Toys,Action Figure,,10.68,42.72,403
651,2025-03-13,LA,Grocery,Olive Oil,3,23.15,69.45,406
2754,2024-10-03,LA,Clothing,Jeans,4,49.74,198.96,489
1863,2024-06-05,LA,Electronics,Headphones,1,36.63,36.63,257
1210,2024-06-21,LA,Grocery,Snack Box,2,10.33,20.66,90
133,2025-12-22,LA,Home,Blender,1,46.45,46.45,322
1652,2024-08-01,SF,Toys,Action Figure,3,10.27,30.81,151
2688,2025-12-15,CHI,Toys,Board Game,4,23.44,93.76,478
2434,2025-12-12,LA,Home,Cookware Set,2,72.56,145.12,481
457,2025-09-07,LA,Electronics,Laptop,2,1011.11,2022.22,130
489,2025-01-29,CHI,Electronics,Laptop,2,873.07,1746.14,410
2696,2025-11-27,NY,Toys,Action Figure,2,12.49,24.98,92
764,2024-10-25,NY,Toys,Puzzle,1,16.21,16.21,147
988,2024-01-31,NY,Toys,Puzzle,1,19.59,19.59,368
2884,2024-04-15,LA,Electronics,Phone Case,3,12.8,38.4,305
668,2025-12-12,NY,Grocery,Coffee Beans,2,12.37,24.74,395
1405,2025-03-30,NY,Clothing,T-Shirt,3,19.84,59.52,154
2922,2025-12-12,NY,Electronics,Phone Case,4,13.75,55.0,215
2298,2024-11-26,CHI,Home,Blender,1,41.4,41.4,94
1387,2025-06-16,NY,Toys,Action Figure,1,11.31,11.31,222
2268,2024-08-22,NY,Grocery,Olive Oil,3,24.14,72.42,73
1130,2025-12-14,CHI,Toys,Board Game,1,28.38,28.38,390
2201,2025-02-04,LA,Grocery,Snack Box,1,10.23,10.23,444
1374,2024-10-21,SF,Clothing,T-Shirt,1,21.71,21.71,376
395,2024-08-25,CHI,Electronics,Headphones,1,42.54,42.54,359
411,2024-12-17,SF,Clothing,T-Shirt,1,18.91,18.91,393
1551,2025-06-01,NY,Toys,Board Game,1,23.32,23.32,160
1597,2024-11-21,NY,Home,Lamp,5,30.89,154.45,114
595,2025-11-25,LA,Grocery,Olive Oil,5,21.94,109.7,28
2789,2025-12-03,LA,Grocery,Coffee Beans,1,14.22,14.22,403
818,2024-04-10,LA,Grocery,Olive Oil,3,21.86,65.58,43
377,2024-11-26,CHI,Toys,Board Game,1,21.38,21.38,260
2937,2025-12-24,SF,Toys,Board Game,2,22.73,45.46,33
911,2025-05-12,NY,Grocery,Coffee Beans,1,14.61,14.61,441
1156,2024-11-29,CHI,Home,Blender,4,46.81,187.24,120
2578,2025-07-26,SF,Grocery,Olive Oil,1,24.95,24.95,217
2216,2025-07-25,SF,Home,Blender,2,41.42,82.84,206
380,2025-10-11,NY,Clothing,T-Shirt,1,20.22,20.22,159
2520,2025-10-22,LA,Toys,Board Game,1,22.42,22.42,458
2456,2024-01-05,NY,Grocery,Coffee Beans,4,14.09,56.36,223
482,2025-11-25,SF,Grocery,Coffee Beans,3,13.09,39.27,426
2784,2025-12-06,LA,Clothing,Jacket,4,129.72,518.88,472
169,2024-02-13,CHI,Grocery,Snack Box,1,10.92,10.92,472
689,2024-07-07,CHI,Grocery,Snack Box,2,9.91,19.82,243
2444,2025-11-21,LA,Clothing,Jeans,1,49.78,49.78,339
2880,2024-12-05,LA,Toys,Puzzle,1,17.57,17.57,233
1979,2025-11-25,LA,Toys,Action Figure,2,12.58,25.16,48
2288,2025-03-26,CHI,Toys,Board Game,4,27.42,109.68,456
2946,2024-12-11,NY,Toys,Action Figure,1,13.53,13.53,358
2071,2024-11-20,NY,Home,Cookware Set,2,87.26,174.52,48
175,2025-04-04,SF,Toys,Action Figure,3,12.92,38.76,443
1997,2024-07-15,CHI,Grocery,Coffee Beans,2,16.05,32.1,422
1770,2024-12-07,NY,Clothing,Jeans,2,50.16,100.32,474
219,2025-12-28,LA,Home,Cookware Set,1,81.11,81.11,365
2078,2024-07-28,SF,Grocery,Coffee Beans,3,12.03,36.09,428
2061,2024-11-13,CHI,Electronics,Laptop,2,997.74,1995.48,11
85,2025-09-02,SF,Clothing,Jeans,1,59.91,59.91,285
1080,2024-11-26,SF,Clothing,Jeans,1,57.4,57.4,475
1229,2024-02-22,SF,Clothing,Jeans,1,47.04,47.04,359
1919,2025-07-08,NY,Electronics,Headphones,2,38.65,77.3,75
2478,2025-03-17,LA,Home,Lamp,1,28.2,28.2,351
2998,2024-02-20,SF,Home,Blender,2,41.59,83.18,459
228,2025-11-03,,Grocery,Snack Box,1,11.21,11.21,486
820,2025-08-07,NY,Toys,Puzzle,3,16.95,50.85,500
542,2024-12-11,SF,Grocery,Coffee Beans,1,13.12,13.12,66
1711,2024-03-13,SF,Electronics,Phone Case,2,16.09,32.18,449
1404,2024-11-17,NY,Electronics,Laptop,1,933.39,933.39,127
970,2025-03-01,SF,Electronics,Phone Case,2,16.56,33.12,19
835,2025-05-12,CHI,Grocery,Olive Oil,3,23.03,69.09,235
847,2025-09-11,NY,Grocery,Olive Oil,1,19.98,19.98,466
2459,2024-12-13,LA,Grocery,Snack Box,1,8.63,8.63,246
1792,2024-08-20,LA,Toys,Action Figure,2,12.76,25.52,431
2835,2024-07-21,SF,Electronics,Headphones,1,39.76,39.76,458
1158,2025-06-16,NY,Toys,Action Figure,3,12.39,37.17,66
1566,2024-10-02,CHI,Clothing,Jacket,2,105.88,211.76,304
371,2025-02-25,CHI,Home,Cookware Set,3,77.68,233.04,441
1385,2025-10-03,CHI,Toys,Puzzle,1,15.88,15.88,491
2859,2025-02-06,LA,Home,Cookware Set,2,95.67,191.34,91
2491,2025-01-14,SF,Home,Blender,1,43.12,43.12,202
645,2025-02-01,SF,Clothing,T-Shirt,2,17.19,34.38,26
1318,2024-10-23,LA,Toys,Puzzle,1,18.44,18.44,115
1605,2024-04-23,LA,Grocery,Coffee Beans,1,12.31,12.31,443
621,2024-01-08,LA,Electronics,Laptop,2,980.45,1960.9,211
51,2025-11-26,SF,Electronics,Laptop,2,859.81,1719.62,481
2214,2025-01-27,NY,Electronics,Headphones,1,43.32,43.32,357
2188,2025-12-09,,Grocery,Olive Oil,2,25.14,50.28,260
1822,2025-12-21,SF,Electronics,Phone Case,4,16.38,65.52,403
2704,2025-08-09,LA,Electronics,Phone Case,2,16.33,32.66,427
87,2024-11-13,LA,Toys,Puzzle,2,19.14,38.28,157
2841,2024-12-03,LA,Clothing,T-Shirt,4,21.01,84.04,159
2574,2025-03-01,CHI,Home,Blender,3,47.2,141.6,401
1142,2025-02-25,NY,Grocery,Snack Box,2,11.16,22.32,56
2804,2024-11-04,LA,Electronics,Phone Case,2,14.11,28.22,65
1636,2024-07-06,LA,Grocery,Snack Box,1,9.24,9.24,117
2272,2025-11-14,CHI,Grocery,Olive Oil,1,20.53,20.53,442
2229,2025-11-23,NY,Home,Lamp,5,27.38,136.9,378
1523,2024-11-06,LA,Electronics,Laptop,1,953.8,953.8,225
2105,2024-11-05,CHI,Clothing,Jacket,1,125.32,125.32,317
978,2025-01-02,SF,Clothing,T-Shirt,5,20.34,101.7,347
164,2025-11-21,NY,Electronics,Headphones,2,35.89,71.78,140
657,2025-11-15,SF,Home,Cookware Set,2,85.29,170.58,80
1613,2025-10-31,LA,Home,Blender,4,48.28,193.12,436
1568,2024-02-25,SF,Grocery,Coffee Beans,1,12.45,12.45,406
2411,2024-12-01,SF,Grocery,Snack Box,2,10.86,21.72,117
857,2024-05-02,NY,Home,Cookware Set,5,89.74,448.7,433
2790,2025-11-02,CHI,Home,Lamp,1,30.58,30.58,309
99,2024-12-23,CHI,Toys,Puzzle,1,18.51,18.51,37
2907,2024-08-01,LA,Toys,Puzzle,2,17.36,34.72,302
334,2025-12-25,SF,Clothing,Jacket,1,125.93,125.93,495
730,2024-12-25,CHI,Home,Cookware Set,1,95.0,95.0,344
613,2025-06-20,NY,Toys,Puzzle,3,15.59,46.77,54
2237,2025-12-04,LA,Electronics,Phone Case,1,14.86,14.86,102
2475,2025-01-12,CHI,Electronics,Phone Case,2,13.0,26.0,431
1019,2024-11-29,LA,Home,Lamp,1,31.61,31.61,14
76,2024-11-19,LA,Clothing,T-Shirt,2,22.04,44.08,239
1132,2025-01-24,CHI,Grocery,Coffee Beans,1,14.22,14.22,146
2211,2024-11-12,LA,Toys,Board Game,1,23.7,23.7,419
481,2025-11-14,NY,Electronics,Laptop,1,878.64,878.64,262
1277,2025-11-17,LA,Electronics,Laptop,1,795.04,795.04,6
1307,2024-01-11,LA,Toys,Action Figure,2,13.49,26.98,40
1276,2025-04-26,SF,Clothing,Jacket,4,120.99,483.96,228
52,2025-08-17,SF,Electronics,Headphones,1,44.52,44.52,20
1007,2024-12-02,SF,Home,Lamp,2,28.23,56.46,456
2408,2024-08-20,CHI,Electronics,Phone Case,3,16.71,50.13,28
47,2024-06-15,LA,Grocery,Snack Box,,8.96,35.84,452
1168,2025-11-20,SF,Home,Blender,2,45.0,90.0,159
208,2025-03-26,CHI,Electronics,Laptop,2,882.98,1765.96,174
12,2024-11-24,SF,Toys,Action Figure,2,13.38,-26.76,383
1937,2025-05-21,SF,Electronics,Headphones,1,43.74,43.74,262
2015,2024-08-22,SF,Home,Lamp,4,33.52,134.08,203
2649,2024-10-18,NY,Grocery,Olive Oil,4,23.22,92.88,489
193,2024-11-09,CHI,Electronics,Phone Case,4,16.56,66.24,464
1632,2024-11-21,LA,Electronics,Laptop,1,825.7,825.7,183
480,2025-12-16,LA,Electronics,Headphones,2,42.28,84.56,106
2730,2024-04-18,SF,Toys,Puzzle,5,20.48,102.4,398
2467,2025-03-25,LA,Clothing,T-Shirt,1,22.11,22.11,357
1020,2025-02-26,SF,Electronics,Laptop,1,870.28,870.28,193
1499,2025-05-16,CHI,Home,Blender,2,50.06,100.12,307
2741,2024-03-21,SF,Grocery,Olive Oil,1,20.05,20.05,407
1608,2025-05-21,SF,Grocery,Snack Box,4,9.68,38.72,423
2537,2025-12-20,CHI,Electronics,Headphones,4,37.69,150.76,237
1112,2025-03-01,SF,Electronics,Phone Case,1,13.51,13.51,166
1068,2024-06-24,CHI,Toys,Board Game,1,24.02,24.02,450
1851,2024-07-11,NY,Grocery,Snack Box,3,9.1,27.3,152
1315,2025-12-13,SF,Clothing,Jeans,1,53.82,53.82,433
391,2025-12-19,CHI,Clothing,Jeans,1,56.05,56.05,396
324,2024-12-06,CHI,Electronics,Headphones,4,37.66,150.64,412
2231,2024-04-02,CHI,Electronics,Headphones,1,38.53,38.53,135
1419,2024-02-08,NY,Toys,Board Game,1,21.71,21.71,227
1411,2024-05-22,CHI,Grocery,Olive Oil,4,18.98,75.92,142
6,2025-10-05,SF,Electronics,Laptop,1,786.28,786.28,296
2085,2025-11-26,LA,Grocery,Snack Box,1,10.71,10.71,124
1451,2025-09-28,CHI,Grocery,Coffee Beans,1,15.08,15.08,401
2287,2025-11-18,LA,Clothing,T-Shirt,1,20.37,20.37,311
1294,2025-08-05,SF,Toys,Puzzle,4,20.29,81.16,440
2479,2025-08-04,NY,Home,Cookware Set,3,91.89,275.67,155
152,2024-12-20,SF,Toys,Board Game,1,27.99,27.99,196
1048,2024-02-25,LA,Electronics,Laptop,1,829.36,829.36,484
789,2025-01-09,SF,Electronics,Phone Case,2,17.24,34.48,42
1571,2024-04-12,CHI,Grocery,Olive Oil,1,18.73,18.73,358
1441,2024-12-24,LA,Clothing,Jeans,1,49.73,49.73,150
1098,2024-06-28,LA,Home,Lamp,3,31.02,93.06,461
322,2024-11-02,CHI,Clothing,T-Shirt,1,18.0,18.0,401
1422,2024-11-21,NY,Clothing,Jeans,3,60.18,180.54,105
2430,2025-12-03,SF,Clothing,Jeans,2,62.7,125.4,226
2205,2024-08-16,NY,Grocery,Snack Box,1,10.85,10.85,287
682,2025-11-07,LA,Grocery,Coffee Beans,1,13.69,13.69,298
2693,2025-11-10,SF,Electronics,Phone Case,2,13.13,26.26,464
979,2024-02-02,SF,Clothing,T-Shirt,4,21.97,87.88,221
2848,2025-01-13,CHI,Home,Lamp,3,29.42,88.26,396
1980,2024-11-07,CHI,Grocery,Olive Oil,1,20.52,20.52,292
368,2024-05-03,CHI,Toys,Board Game,1,21.31,21.31,356
1464,2025-02-21,SF,Home,Cookware Set,1,92.35,92.35,241
2283,2024-12-23,LA,Electronics,Headphones,2,40.1,80.2,171
2819,2025-10-07,LA,Grocery,Olive Oil,3,19.0,57.0,390
140,2024-03-05,,Grocery,Olive Oil,1,24.74,24.74,466
2580,2025-02-14,NY,Clothing,T-Shirt,1,17.82,17.82,111
1931,2025-12-22,LA,Home,Blender,2,49.4,98.8,394
293,2024-08-04,NY,Clothing,Jeans,4,51.75,207.0,383
2492,2024-03-06,SF,Toys,Puzzle,2,18.51,37.02,65
313,2024-12-20,NY,Clothing,Jacket,2,128.07,256.14,51
1317,2025-09-30,NY,Electronics,Phone Case,,16.95,16.95,325
1694,2024-11-27,LA,Toys,Puzzle,1,15.56,15.56,83
1927,2024-11-11,CHI,Home,Lamp,2,33.03,66.06,262
2834,2025-02-20,LA,Clothing,T-Shirt,3,18.93,56.79,199
22,2025-02-12,SF,Grocery,Snack Box,3,10.57,31.71,225
270,2025-11-16,LA,Electronics,Phone Case,1,16.87,16.87,233
1292,2024-12-19,SF,Electronics,Laptop,1,790.41,790.41,181
924,2025-07-14,CHI,Electronics,Laptop,3,878.64,2635.92,356
528,2024-11-24,CHI,Grocery,Snack Box,1,9.23,9.23,469
1704,2025-12-16,CHI,Clothing,Jeans,5,47.56,237.8,165
2190,2025-06-03,NY,Electronics,Laptop,2,858.63,1717.26,356
1819,2025-04-05,NY,Clothing,Jeans,1,51.4,51.4,413
106,2025-11-17,NY,Electronics,Laptop,1,858.95,858.95,440
1767,2025-11-27,CHI,Electronics,Phone Case,5,12.88,64.4,379
2021,2024-06-16,SF,Home,Lamp,2,26.96,53.92,159
1110,2025-01-21,LA,Home,Lamp,1,25.97,25.97,192
1,2024-05-22,NY,Electronics,Headphones,1,42.9,42.9,303
2495,2025-01-15,CHI,Toys,Puzzle,3,16.07,48.21,155
2253,2024-12-21,LA,Grocery,Snack Box,2,9.46,18.92,489
1174,2024-07-18,CHI,Electronics,Phone Case,1,16.02,16.02,50
1838,2025-11-16,CHI,Clothing,T-Shirt,1,19.98,-19.98,222
1127,2025-07-16,LA,Clothing,T-Shirt,1,17.75,17.75,121
1272,2025-12-13,LA,Clothing,T-Shirt,1,17.34,17.34,194
1204,2024-07-06,SF,Clothing,Jacket,3,123.91,371.73,409
754,2024-11-21,NY,Toys,Board Game,4,23.41,93.64,74
1222,2025-02-13,CHI,Clothing,Jeans,3,59.14,177.42,68
778,2025-09-05,NY,Grocery,Snack Box,1,11.18,11.18,45
166,2025-11-14,SF,Home,Cookware Set,2,89.55,179.1,24
1883,2024-01-25,LA,Home,Cookware Set,3,84.47,253.41,121
861,2024-11-19,SF,Electronics,Phone Case,2,16.14,32.28,139
793,2024-12-13,NY,Grocery,Olive Oil,1,25.08,25.08,173
1984,2025-07-25,SF,Home,Lamp,1,34.1,34.1,324
2113,2024-11-15,NY,Grocery,Snack Box,1,10.0,10.0,345
813,2024-06-24,LA,Clothing,T-Shirt,2,22.11,44.22,454
2420,2025-04-01,SF,Clothing,Jacket,1,103.71,103.71,361
291,2025-04-05,NY,Home,Blender,1,42.71,42.71,275
2959,2025-07-03,CHI,Grocery,Snack Box,5,8.74,43.7,62
2448,2025-01-28,LA,Electronics,Headphones,1,44.64,44.64,407
2392,2025-12-10,LA,Electronics,Phone Case,1,14.8,14.8,65
2548,2024-12-21,CHI,Home,Blender,1,43.92,43.92,354
1367,2025-06-27,SF,Toys,Board Game,2,23.25,46.5,61
2847,2024-08-20,NY,Electronics,Phone Case,2,16.4,32.8,79
601,2024-11-16,NY,Home,Blender,4,45.75,183.0,91
185,2025-12-02,NY,Clothing,Jacket,4,127.3,509.2,331
735,2025-10-06,CHI,Toys,Board Game,4,26.54,106.16,316
2717,2025-11-26,NY,Electronics,Headphones,1,38.56,38.56,338
2358,2024-05-23,LA,Clothing,T-Shirt,1,22.07,22.07,479
353,2024-11-15,NY,Clothing,Jeans,1,61.18,61.18,398
1717,2025-09-13,CHI,Toys,Puzzle,2,18.58,37.16,22
925,2025-03-30,LA,Electronics,Headphones,1,41.7,41.7,2
255,2025-02-08,LA,Electronics,Phone Case,1,15.79,15.79,149
1433,2025-09-16,NY,Toys,Board Game,2,27.29,54.58,178
2033,2024-04-29,CHI,Clothing,T-Shirt,2,20.57,41.14,254
301,2024-01-07,LA,Electronics,Headphones,2,45.34,90.68,35
695,2024-12-13,SF,Electronics,Phone Case,3,14.49,43.47,397
2632,2025-01-29,LA,Grocery,Coffee Beans,2,15.6,31.2,110
805,2025-11-06,LA,Grocery,Snack Box,3,9.16,27.48,142
2032,2024-11-18,CHI,Home,Lamp,1,32.25,32.25,44
2008,2024-06-17,CHI,Home,Cookware Set,1,94.39,94.39,48
